Graph String Name,Masrik Form of Adjacency Matrix
FEnaw,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 0 0 0 1 1]
[1 0 0 0 0 0 1]
[0 1 1 1 0 0 1]
[0 1 0 1 1 1 0]"
FEnfo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 1 0 0 0 1]
[0 0 0 1 1 1 0]"
FEnfg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 1 0 0 0 1 0]
[1 0 1 0 1 0 1]
[0 0 1 1 0 1 0]"
FEnew,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 0 0 0 0 1]
[0 1 1 1 0 0 1]
[0 1 1 0 1 1 0]"
FEnbw,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 1]
[1 1 0 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 0 0 0 1 1]
[0 1 1 0 1 0 1]
[0 1 0 1 1 1 0]"
FEnfw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 1]
[1 0 1 0 1 1 0]"
FEnvo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 1 0 0 0 1]
[0 1 0 1 1 1 0]"
FEnvg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 0]
[1 1 0 0 0 0 1]
[0 0 1 1 0 1 0]"
FEnvW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 1 0 0 0 1 0]
[1 0 1 0 1 0 1]
[0 1 1 1 0 1 0]"
FEnvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 0]
[1 1 0 0 0 0 1]
[1 0 1 1 0 1 0]"
FEl~o,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 1]
[1 1 1 0 0 0 0]
[1 1 0 0 0 0 1]
[1 0 1 0 0 0 1]
[0 1 1 0 1 1 0]"
FEl}w,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 1]
[1 1 1 0 1 0 1]
[1 1 0 1 0 0 0]
[1 0 1 0 0 0 0]
[0 1 1 1 0 0 0]"
FEl~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 1 1]
[1 1 1 0 0 0 0]
[1 1 0 1 0 0 0]
[1 0 1 1 0 0 0]"
FEn~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 0]
[1 1 1 0 1 0 1]
[1 1 1 1 0 0 0]
[1 1 1 0 0 0 0]
[1 1 0 1 0 0 0]"
FE~vo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 1]
[0 0 1 1 1 1 0]"
FE~vW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 1]
[0 1 1 1 1 1 0]"
FE~uw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 1 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 0 0 0 0 0 1]
[0 1 1 1 1 1 0]"
FE~tw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 1 0 0 0 1]
[0 1 1 1 1 1 0]"
FE~vw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 1 1 1 1 0]"
FE~~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 1]
[1 1 1 0 1 1 0]
[1 1 1 1 0 0 0]
[1 1 1 1 0 0 0]
[1 1 1 0 0 0 0]"
FFzf_,"[0 1 1 1 1 0 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[0 0 1 1 1 0 0]
[0 0 1 1 1 0 0]"
FFzeo,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 0 0 0 0 1 1]
[0 1 1 1 1 0 0]
[0 0 1 1 1 0 0]"
FFzfo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 0 1 1 1 0 0]
[0 0 1 1 1 0 0]"
FFzfw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 0 1 1 1 0 0]
[1 0 1 1 1 0 0]"
FFzvO,"[0 1 1 1 1 0 0]
[1 0 1 1 1 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[0 0 1 1 1 0 1]
[0 0 1 1 1 1 0]"
FFzvo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 0 1 1 1 0 0]
[0 1 1 1 1 0 0]"
FFzvg,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 1]
[1 1 0 1 0 1 1]
[1 1 1 0 0 1 1]
[1 0 0 0 0 1 1]
[0 1 1 1 1 0 0]
[0 1 1 1 1 0 0]"
FFzvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 1 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 0 0 1 1 1 0]"
FFz~o,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 1 0 0 0 1 1]
[1 0 1 1 1 0 1]
[0 1 1 1 1 1 0]"
FFz~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 1 1 1 0]"
FF~~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 1]
[1 1 1 0 1 1 1]
[1 1 1 1 0 0 0]
[1 1 1 1 0 0 0]
[1 1 1 1 0 0 0]"
FQhV?,"[0 1 1 1 0 0 0]
[1 0 1 0 1 0 0]
[1 1 0 0 1 0 0]
[1 0 0 0 0 1 1]
[0 1 1 0 0 0 0]
[0 0 0 1 0 0 1]
[0 0 0 1 0 1 0]"
FQhV_,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 0]
[1 1 0 0 0 1 0]
[1 0 0 0 1 0 1]
[1 0 0 1 0 0 1]
[0 1 1 0 0 0 0]
[0 0 0 1 1 0 0]"
FQhVO,"[0 1 1 1 1 0 0]
[1 0 1 1 0 0 0]
[1 1 0 1 0 0 0]
[1 1 1 0 0 0 0]
[1 0 0 0 0 1 1]
[0 0 0 0 1 0 1]
[0 0 0 0 1 1 0]"
FQhVo,"[0 1 1 1 1 1 0]
[1 0 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 0 0 1 1 0]
[1 0 0 1 0 1 0]
[1 0 0 1 1 0 0]
[0 1 1 0 0 0 0]"
FQhVw,"[0 1 1 1 1 1 1]
[1 0 1 1 0 0 0]
[1 1 0 1 0 0 0]
[1 1 1 0 0 0 0]
[1 0 0 0 0 1 1]
[1 0 0 0 1 0 1]
[1 0 0 0 1 1 0]"
FQjdo,"[0 1 1 1 0 0 0]
[1 0 1 0 1 1 0]
[1 1 0 0 1 1 0]
[1 0 0 0 0 0 1]
[0 1 1 0 0 1 1]
[0 1 1 0 1 0 0]
[0 0 0 1 1 0 0]"
FQjfG,"[0 1 1 1 1 0 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 1 0]
[1 1 0 0 0 0 1]
[0 0 1 1 0 0 0]
[0 0 0 0 1 0 0]"
FQjdg,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 1]
[1 0 0 0 0 0 1]
[0 1 1 0 0 0 0]
[0 0 0 1 1 0 0]"
FQjfo,"[0 1 1 1 1 1 0]
[1 0 1 0 0 0 1]
[1 1 0 0 0 0 0]
[1 0 0 0 1 1 1]
[1 0 0 1 0 1 1]
[1 0 0 1 1 0 0]
[0 1 0 1 1 0 0]"
FQjfg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 0]
[1 0 0 0 1 0 0]
[0 0 1 1 0 0 0]"
FQjfW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 0]
[0 0 0 0 1 0 0]"
FQjew,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 1]
[1 1 0 0 1 1 0]
[1 1 0 0 0 0 1]
[1 0 1 0 0 1 0]
[0 1 1 0 1 0 0]
[0 1 0 1 0 0 0]"
FQjdw,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 1]
[1 1 0 1 0 1 0]
[1 1 1 0 0 1 0]
[1 0 0 0 0 0 1]
[0 1 1 1 0 0 0]
[0 1 0 0 1 0 0]"
FQjfw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 0]
[1 0 0 0 1 0 0]"
FQjR_,"[0 1 1 1 0 0 0]
[1 0 1 0 1 0 0]
[1 1 0 0 1 0 0]
[1 0 0 0 0 1 1]
[0 1 1 0 0 1 0]
[0 0 0 1 1 0 1]
[0 0 0 1 0 1 0]"
FQjV_,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 0]
[1 1 0 0 0 1 0]
[1 0 0 0 1 1 1]
[1 0 0 1 0 0 1]
[0 1 1 1 0 0 0]
[0 0 0 1 1 0 0]"
FQjVO,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 1 0 0 0]
[1 1 1 0 0 0 0]
[1 0 0 0 0 1 1]
[0 1 0 0 1 0 1]
[0 0 0 0 1 1 0]"
FQjRo,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 0]
[1 1 0 0 0 1 0]
[1 0 0 0 1 0 1]
[1 0 0 1 0 0 1]
[0 1 1 0 0 0 1]
[0 0 0 1 1 1 0]"
FQjVG,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 0]
[1 1 0 1 0 1 0]
[1 0 1 0 1 0 1]
[1 0 0 1 0 0 1]
[0 1 1 0 0 0 0]
[0 0 0 1 1 0 0]"
FQjUg,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 1 1 0 0]
[1 0 1 0 1 0 0]
[1 0 1 1 0 0 0]
[0 1 0 0 0 0 1]
[0 1 0 0 0 1 0]"
FQjVo,"[0 1 1 1 1 1 0]
[1 0 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 0 0 1 1 1]
[1 0 0 1 0 1 0]
[1 0 0 1 1 0 0]
[0 1 1 1 0 0 0]"
FQjVg,"[0 1 1 1 1 1 0]
[1 0 1 0 0 0 1]
[1 1 0 1 0 0 1]
[1 0 1 0 1 1 0]
[1 0 0 1 0 1 0]
[1 0 0 1 1 0 0]
[0 1 1 0 0 0 0]"
FQjVw,"[0 1 1 1 1 1 1]
[1 0 1 1 0 0 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 0 0]
[1 0 1 0 0 1 1]
[1 0 0 0 1 0 1]
[1 0 0 0 1 1 0]"
FQinO,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 1 0]
[1 0 0 0 0 0 1]
[0 1 1 1 0 0 0]
[0 0 0 0 1 0 0]"
FQino,"[0 1 1 1 1 1 0]
[1 0 1 0 0 0 0]
[1 1 0 0 0 0 0]
[1 0 0 0 1 1 1]
[1 0 0 1 0 1 1]
[1 0 0 1 1 0 1]
[0 0 0 1 1 1 0]"
FQinW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 1 0 0]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 0 0 0 0 0 1]
[0 0 0 0 0 1 0]"
FQinw,"[0 1 1 1 1 1 1]
[1 0 1 0 0 0 0]
[1 1 0 0 0 0 0]
[1 0 0 0 1 1 1]
[1 0 0 1 0 1 1]
[1 0 0 1 1 0 1]
[1 0 0 1 1 1 0]"
FQjvo,"[0 1 1 1 1 1 0]
[1 0 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 0 0 1 1 1]
[1 0 0 1 0 1 1]
[1 0 0 1 1 0 0]
[0 1 1 1 1 0 0]"
FQjvg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 0 0 0]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 1 0 1]
[0 0 0 0 1 1 0]"
FQjvW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 0]
[1 1 1 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 0]
[0 1 0 0 1 0 0]"
FQjuw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 1 0 0]
[1 1 0 1 0 0 0]
[1 0 1 0 0 0 1]
[0 1 1 0 0 1 0]"
FQjvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 0 0 0]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 1 0 1]
[1 0 0 0 1 1 0]"
FQjno,"[0 1 1 1 1 1 0]
[1 0 1 0 0 0 1]
[1 1 0 0 0 0 0]
[1 0 0 0 1 1 1]
[1 0 0 1 0 1 1]
[1 0 0 1 1 0 1]
[0 1 0 1 1 1 0]"
FQjnW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 1 0 0 0 0 1]
[0 0 0 0 0 1 0]"
FQjlw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 1 0 0]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 0 0 0 0 0 1]
[0 1 0 0 0 1 0]"
FQjnw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 1 0 0 0 0 1]
[1 0 0 0 0 1 0]"
FQj~o,"[0 1 1 1 1 1 0]
[1 0 1 0 0 0 1]
[1 1 0 0 0 0 1]
[1 0 0 0 1 1 1]
[1 0 0 1 0 1 1]
[1 0 0 1 1 0 1]
[0 1 1 1 1 1 0]"
FQj~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 0 0 0]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 1 0 1]
[1 1 0 0 1 1 0]"
FQzV_,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 0 0 1 1 1]
[1 0 0 1 0 0 1]
[0 1 1 1 0 0 0]
[0 1 0 1 1 0 0]"
FQzVO,"[0 1 1 1 1 0 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[0 0 1 0 1 0 1]
[0 0 0 0 1 1 0]"
FQzUo,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 1 0 1 0]
[1 0 1 0 1 0 1]
[1 0 0 1 0 0 0]
[0 1 1 0 0 0 1]
[0 1 0 1 0 1 0]"
FQzTo,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 0]
[1 0 0 0 0 1 1]
[0 1 0 0 1 0 1]
[0 0 1 0 1 1 0]"
FQzUW,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 1 0 1 0]
[1 0 1 0 1 1 0]
[1 0 0 1 0 0 0]
[0 1 1 1 0 0 1]
[0 1 0 0 0 1 0]"
FQzVo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[1 0 0 0 1 0 1]
[0 0 1 0 1 1 0]"
FQzVW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[1 0 1 0 1 0 1]
[0 0 0 0 1 1 0]"
FQzVw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[1 0 1 0 1 0 1]
[1 0 0 0 1 1 0]"
FQyv_,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 0 0 1 1 1]
[1 0 0 1 0 1 1]
[0 1 0 1 1 0 0]
[0 0 1 1 1 0 0]"
FQyvO,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 1 0]
[1 0 1 0 0 0 1]
[0 1 0 1 0 0 1]
[0 0 0 0 1 1 0]"
FQyuo,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 1 0 1]
[1 1 0 0 0 1 0]
[1 0 1 0 0 0 1]
[0 1 0 1 0 0 1]
[0 0 1 0 1 1 0]"
FQyuW,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 0]
[1 1 0 1 0 0 1]
[1 0 1 0 1 0 1]
[1 0 0 1 0 0 1]
[0 1 0 0 0 0 1]
[0 0 1 1 1 1 0]"
FQytW,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 1 0]
[1 0 0 0 0 0 1]
[0 1 1 1 0 0 1]
[0 0 0 0 1 1 0]"
FQyqw,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 0 0 1 0 1]
[1 0 0 1 0 0 1]
[0 1 1 0 0 0 1]
[0 1 0 1 1 1 0]"
FQyvo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 0]
[1 0 0 0 1 0 1]
[0 0 1 1 0 1 0]"
FQyvW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 1]
[0 0 0 0 1 1 0]"
FQyuw,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 1]
[1 1 0 0 1 1 0]
[1 1 0 0 0 0 1]
[1 0 1 0 0 1 0]
[0 1 1 0 1 0 1]
[0 1 0 1 0 1 0]"
FQyvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 0 0]
[1 1 0 1 0 1 0]
[1 1 1 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 1]
[1 0 0 0 1 1 0]"
FQzvO,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 0 0 0 0]
[1 0 0 0 1 1 1]
[1 0 0 1 0 1 1]
[0 1 0 1 1 0 1]
[0 1 0 1 1 1 0]"
FQzuo,"[0 1 1 1 1 0 0]
[1 0 1 0 0 1 1]
[1 1 0 0 0 1 0]
[1 0 0 0 1 1 1]
[1 0 0 1 0 0 1]
[0 1 1 1 0 0 1]
[0 1 0 1 1 1 0]"
FQzvo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 1]
[1 0 0 0 1 0 1]
[0 0 1 1 1 1 0]"
FQzvg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 1 0 1]
[0 0 1 0 1 1 0]"
FQzvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[1 1 0 0 1 0 1]
[1 0 1 0 1 1 0]"
FQzno,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 1]
[1 0 0 0 1 0 0]
[0 1 1 1 1 0 0]"
FQznW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 1 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 1 0]
[1 1 1 0 1 0 0]
[0 0 0 1 0 0 0]"
FQzmw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 1 1]
[1 1 1 0 0 0 0]
[1 1 0 1 0 0 1]
[0 0 0 1 0 1 0]"
FQzlw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 1 0 0 0 0 1]
[0 0 1 0 0 1 0]"
FQznw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 1 0]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 1 1 0 0 0 1]
[1 0 0 0 0 1 0]"
FQz^o,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 0]
[1 1 0 0 0 1 1]
[1 0 0 0 1 0 1]
[0 1 1 0 1 1 0]"
FQz^w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 0 1 0]
[1 1 1 0 0 0 1]
[1 1 0 1 0 0 0]
[1 0 1 0 1 0 0]"
FQy~o,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 0]
[1 0 0 0 1 0 1]
[0 1 1 1 0 1 0]"
FQy}w,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 1]
[1 1 1 0 0 1 0]
[1 1 0 0 0 0 1]
[1 0 1 1 0 0 0]
[0 1 1 0 1 0 0]"
FQy~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 1]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 1 0 0 0 0 1]
[1 0 1 0 0 1 0]"
FQz~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 0]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 0]"
FQ~vo,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 1 0 1]
[0 0 1 1 1 1 0]"
FQ~vW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 1]
[1 0 0 0 1 0 1]
[0 1 1 1 1 1 0]"
FQ~vw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 0 0 1]
[1 1 1 0 0 0 1]
[1 1 0 0 0 1 1]
[1 1 0 0 1 0 1]
[1 0 1 1 1 1 0]"
FQ~~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 1 1]
[1 1 1 0 1 0 0]
[1 1 1 1 0 0 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 1 0]"
FUZv_,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 1 1 0]
[1 1 0 0 0 1 1]
[1 0 1 0 0 1 1]
[0 1 1 1 1 0 0]
[0 0 0 1 1 0 0]"
FUZvo,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 0]
[1 1 0 0 1 0 1]
[1 1 0 0 0 1 1]
[1 0 1 0 0 1 1]
[1 0 0 1 1 0 1]
[0 0 1 1 1 1 0]"
FUZvg,"[0 1 1 1 1 1 0]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 0 1]
[1 1 1 0 0 1 0]
[1 1 0 0 1 0 1]
[0 0 0 1 0 1 0]"
FUZvW,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 0 1]
[1 1 1 0 0 1 0]
[1 1 0 0 0 1 1]
[1 0 0 1 1 0 0]
[0 1 1 0 1 0 0]"
FUZuw,"[0 1 1 1 1 1 0]
[1 0 1 1 1 0 1]
[1 1 0 1 0 1 0]
[1 1 1 0 1 0 0]
[1 1 0 1 0 0 1]
[1 0 1 0 0 0 1]
[0 1 0 0 1 1 0]"
FUZvw,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 0]
[1 1 0 1 1 0 0]
[1 1 1 0 0 1 0]
[1 1 1 0 0 0 1]
[1 1 0 1 0 0 1]
[1 0 0 0 1 1 0]"
FUZ~o,"[0 1 1 1 1 1 0]
[1 0 1 1 0 0 1]
[1 1 0 0 1 0 1]
[1 1 0 0 0 1 1]
[1 0 1 0 0 1 1]
[1 0 0 1 1 0 1]
[0 1 1 1 1 1 0]"
FUZ~w,"[0 1 1 1 1 1 1]
[1 0 1 1 1 1 1]
[1 1 0 1 1 0 0]
[1 1 1 0 0 1 0]
[1 1 1 0 0 0 1]
[1 1 0 1 0 0 1]
[1 1 0 0 1 1 0]"
FUxv_,"[0 1 1 1 1 0 0]
[1 0 1 1 0 1 0]
[1 1 0 0 1 0 1]
[1 1 0 0 0 1 1]
[1 0 1 0 0 1 1]
[0 1 0 1 1 0 0]
[0 0 1 1 1 0 0]"
